HEAVE,0,-1.28829e-231,-1.28836e-231,-1.28809e-231,-1.2771e-231
HEAVE,0,-1.28838e-231,-1.28833e-231,-1.28811e-231,-1.27724e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28814e-231,-1.27737e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28816e-231,-1.2775e-231
HEAVE,0,-1.28835e-231,-1.28832e-231,-1.28817e-231,-1.27763e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28819e-231,-1.27775e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28821e-231,-1.27787e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28822e-231,-1.27799e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28824e-231,-1.27811e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28825e-231,-1.27822e-231
HEAVE,0,-1.28841e-231,-1.28837e-231,-1.28826e-231,-1.27834e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28827e-231,-1.27844e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28829e-231,-1.27855e-231
HEAVE,0,-1.28844e-231,-1.28839e-231,-1.2883e-231,-1.27866e-231
HEAVE,0,-1.28835e-231,-1.2884e-231,-1.28831e-231,-1.27876e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28831e-231,-1.27886e-231
HEAVE,0,-1.28841e-231,-1.28836e-231,-1.28832e-231,-1.27896e-231
HEAVE,0,-1.28829e-231,-1.28836e-231,-1.28832e-231,-1.27905e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28832e-231,-1.27915e-231
HEAVE,0,-1.28844e-231,-1.28839e-231,-1.28833e-231,-1.27924e-231
HEAVE,0,-1.28838e-231,-1.28843e-231,-1.28834e-231,-1.28835e-231
HEAVE,0,-1.28832e-231,-1.28838e-231,-1.28834e-231,-1.28991e-231
HEAVE,0,-1.28838e-231,-1.28833e-231,-1.28834e-231,-1.28835e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28834e-231,-1.28808e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28835e-231,-1.28835e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28835e-231,-1.2884e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28835e-231,-1.28835e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28835e-231,-1.28834e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28835e-231,-1.28835e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28835e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28835e-231,-1.28835e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28835e-231,-1.28836e-231
HEAVE,0,-1.28844e-231,-1.28842e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28832e-231,-1.2884e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28844e-231,-1.28839e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28841e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28829e-231,-1.28833e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28832e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28834e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28844e-231,-1.2884e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28847e-231,-1.28844e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28844e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28831e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28855e-231,-1.28847e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28848e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28841e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28841e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28837e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.28843e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28844e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28838e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.2884e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28842e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28839e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28841e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28838e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28841e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28841e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28838e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28841e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28829e-231,-1.28832e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28831e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28831e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28834e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28839e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28846e-231,-1.28844e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28843e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28829e-231,-1.28837e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.2883e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28831e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.2884e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28838e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28831e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28832e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28839e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28841e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28841e-231,-1.28835e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28841e-231,-1.28836e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28844e-231,-1.28839e-231,-1.28836e-231,-1.28836e-231
HEAVE,0,-1.28841e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28837e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.28837e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28838e-231,-1.2884e-231,-1.28837e-231,-1.28836e-231
HEAVE,0,-1.28841e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.2884e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28838e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28836e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28841e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28835e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28839e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28833e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.2884e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28842e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28844e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28839e-231,-1.28838e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28847e-231,-1.28839e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28841e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28837e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28829e-231,-1.28835e-231,-1.28837e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28832e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28832e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28839e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28838e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28833e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28831e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28833e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28844e-231,-1.28837e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.2884e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28834e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28833e-231,-1.28835e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28839e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28838e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28841e-231,-1.28836e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28832e-231,-1.28837e-231,-1.28836e-231,-1.28837e-231
HEAVE,0,-1.28835e-231,-1.28835e-231,-1.28836e-231,-1.28837e-231
